interaction_id,interaction_datetime,date_key,queue,channel,agent_id,wait_seconds,handle_seconds,acw_seconds,abandoned,answered,answered_within_threshold,disposition
33617,2026-04-15 13:53:11,20260415,Intake,Phone,1024,18.9,239.2,65.7,0,1,1,FollowUp
33618,2026-04-15 13:49:41,20260415,Intake,Phone,,31.8,0.0,0.0,1,0,0,Abandoned
33619,2026-04-15 13:03:56,20260415,Intake,Phone,1029,5.0,287.6,38.3,0,1,1,Resolved
33620,2026-04-15 13:27:49,20260415,Intake,Phone,1039,20.4,336.6,46.6,0,1,0,FollowUp
33621,2026-04-15 13:12:02,20260415,Crisis,Phone,,37.3,0.0,0.0,1,0,0,Abandoned
33622,2026-04-15 13:18:43,20260415,Intake,Phone,1015,21.2,204.2,35.6,0,1,0,Resolved
33623,2026-04-15 13:00:00,20260415,Crisis,Phone,1008,42.4,557.1,62.4,0,1,0,Resolved
33624,2026-04-15 13:07:09,20260415,GeneralChat,Chat,1017,66.3,227.6,33.2,0,1,0,Resolved
33625,2026-04-15 13:05:38,20260415,GeneralChat,Chat,1025,11.5,269.6,44.6,0,1,1,Resolved
33626,2026-04-15 13:42:55,20260415,GeneralChat,Chat,1026,17.5,490.6,54.8,0,1,1,Transferred
33627,2026-04-15 13:37:45,20260415,Crisis,Phone,1010,17.4,560.4,53.7,0,1,1,Resolved
33628,2026-04-15 13:13:01,20260415,GeneralSupp,Phone,,10.2,0.0,0.0,1,0,0,Abandoned
33629,2026-04-15 13:06:56,20260415,Intake,Phone,1032,19.5,306.2,61.3,0,1,1,Resolved
33630,2026-04-15 13:30:03,20260415,Intake,Phone,1026,56.5,288.7,75.1,0,1,0,FollowUp
33631,2026-04-15 13:55:36,20260415,GeneralChat,Chat,1011,9.2,221.0,23.1,0,1,1,FollowUp
33632,2026-04-15 13:13:11,20260415,Intake,Phone,1021,70.3,415.4,38.2,0,1,0,FollowUp
33633,2026-04-15 13:32:01,20260415,GeneralSupp,Phone,,8.8,0.0,0.0,1,0,0,Abandoned
33634,2026-04-15 13:11:34,20260415,Intake,Phone,1017,6.8,324.9,38.2,0,1,1,Resolved
33635,2026-04-15 13:13:18,20260415,GeneralSupp,Phone,,37.0,0.0,0.0,1,0,0,Abandoned
33636,2026-04-15 13:22:37,20260415,GeneralSupp,Phone,1032,33.9,326.4,79.0,0,1,0,Resolved
33637,2026-04-15 13:32:52,20260415,GeneralSupp,Phone,,13.1,0.0,0.0,1,0,0,Abandoned
33638,2026-04-15 13:09:37,20260415,GeneralSupp,Phone,,12.5,0.0,0.0,1,0,0,Abandoned
33639,2026-04-15 13:57:05,20260415,GeneralChat,Chat,1028,26.1,667.7,20.7,0,1,0,Resolved
33640,2026-04-15 13:40:00,20260415,Intake,Phone,1008,16.6,418.3,82.5,0,1,1,Escalated
33641,2026-04-15 13:02:01,20260415,GeneralSupp,Phone,1033,13.5,284.0,46.6,0,1,1,Resolved
33642,2026-04-15 13:41:40,20260415,GeneralChat,Chat,1001,16.3,544.9,57.4,0,1,1,FollowUp
33643,2026-04-15 13:40:42,20260415,Crisis,Phone,1015,17.7,499.2,46.8,0,1,1,Escalated
33644,2026-04-15 13:22:39,20260415,Crisis,Phone,,61.4,0.0,0.0,1,0,0,Abandoned
33645,2026-04-15 13:50:23,20260415,GeneralChat,Chat,1027,15.0,291.7,58.1,0,1,1,Resolved
33646,2026-04-15 13:59:43,20260415,Intake,Phone,1031,5.9,180.8,20.5,0,1,1,Resolved
33647,2026-04-15 13:46:11,20260415,Intake,Phone,1028,80.5,267.7,22.2,0,1,0,Resolved
33648,2026-04-15 13:02:13,20260415,Intake,Phone,1036,47.8,229.4,47.5,0,1,0,Resolved
33649,2026-04-15 13:21:09,20260415,Crisis,Phone,1011,20.0,780.0,73.0,0,1,1,Transferred
33650,2026-04-15 13:18:16,20260415,GeneralChat,Chat,,20.7,0.0,0.0,1,0,0,Abandoned
33651,2026-04-15 13:05:09,20260415,GeneralSupp,Phone,1031,26.0,435.1,51.3,0,1,0,Resolved
33652,2026-04-15 13:52:35,20260415,Intake,Phone,1023,6.4,560.5,36.1,0,1,1,Escalated
33653,2026-04-15 13:32:37,20260415,GeneralChat,Chat,1009,39.4,406.4,45.5,0,1,0,Resolved
33654,2026-04-15 13:35:35,20260415,GeneralChat,Chat,1028,28.5,380.4,28.4,0,1,0,Escalated
33655,2026-04-15 13:56:48,20260415,Crisis,Phone,1004,20.4,805.5,53.1,0,1,0,Resolved
33656,2026-04-15 13:47:59,20260415,GeneralChat,Chat,1036,25.9,194.8,89.9,0,1,0,Resolved
33657,2026-04-15 13:14:20,20260415,GeneralChat,Chat,1027,21.3,314.0,18.9,0,1,0,FollowUp
33658,2026-04-15 13:20:31,20260415,Intake,Phone,1037,10.6,453.9,40.8,0,1,1,Resolved
33659,2026-04-15 13:36:35,20260415,GeneralChat,Chat,1038,41.6,301.3,38.0,0,1,0,Transferred
33660,2026-04-15 13:53:50,20260415,GeneralChat,Chat,1021,30.7,273.1,31.9,0,1,0,Transferred
33661,2026-04-15 13:07:38,20260415,Intake,Phone,,54.8,0.0,0.0,1,0,0,Abandoned
33662,2026-04-15 13:32:31,20260415,Intake,Phone,1024,32.0,353.1,63.6,0,1,0,Escalated
33663,2026-04-15 13:55:43,20260415,GeneralSupp,Phone,,17.9,0.0,0.0,1,0,0,Abandoned
33664,2026-04-15 13:36:18,20260415,GeneralSupp,Phone,,14.7,0.0,0.0,1,0,0,Abandoned
33665,2026-04-15 13:41:23,20260415,Intake,Phone,1037,10.9,277.6,74.7,0,1,1,FollowUp
33666,2026-04-15 13:20:51,20260415,GeneralSupp,Phone,,24.6,0.0,0.0,1,0,0,Abandoned
33667,2026-04-15 13:08:37,20260415,GeneralSupp,Phone,,11.6,0.0,0.0,1,0,0,Abandoned
33668,2026-04-15 13:25:58,20260415,Crisis,Phone,1025,24.5,372.2,74.3,0,1,0,Escalated
33669,2026-04-15 13:13:45,20260415,Crisis,Phone,1008,13.7,385.1,24.0,0,1,1,Resolved
33670,2026-04-15 14:55:17,20260415,GeneralSupp,Phone,1020,13.9,435.5,85.0,0,1,1,FollowUp
33671,2026-04-15 14:02:10,20260415,Intake,Phone,1014,13.2,306.0,66.4,0,1,1,FollowUp
33672,2026-04-15 14:26:09,20260415,Crisis,Phone,1009,3.2,589.3,43.3,0,1,1,Resolved
33673,2026-04-15 14:34:09,20260415,Intake,Phone,1018,16.6,189.8,53.5,0,1,1,Resolved
33674,2026-04-15 14:25:50,20260415,Intake,Phone,1002,18.0,476.2,73.5,0,1,1,Resolved
33675,2026-04-15 14:16:59,20260415,Crisis,Phone,1024,34.3,417.1,60.7,0,1,0,Resolved
33676,2026-04-15 14:30:49,20260415,GeneralChat,Chat,1037,11.4,533.3,72.8,0,1,1,Resolved
33677,2026-04-15 14:53:52,20260415,Crisis,Phone,1010,11.1,537.2,20.7,0,1,1,Resolved
33678,2026-04-15 14:02:26,20260415,Intake,Phone,1017,14.9,283.8,82.3,0,1,1,FollowUp
33679,2026-04-15 14:21:51,20260415,Intake,Phone,1010,18.4,246.7,51.2,0,1,1,Resolved
33680,2026-04-15 14:07:18,20260415,Intake,Phone,1027,40.6,422.8,76.5,0,1,0,FollowUp
33681,2026-04-15 14:50:53,20260415,GeneralSupp,Phone,1026,17.4,161.6,66.5,0,1,1,FollowUp
33682,2026-04-15 14:53:26,20260415,Intake,Phone,1019,21.5,194.1,68.6,0,1,0,Escalated
33683,2026-04-15 14:24:30,20260415,Crisis,Phone,1034,9.5,439.2,41.3,0,1,1,Resolved
33684,2026-04-15 14:25:00,20260415,GeneralSupp,Phone,,9.2,0.0,0.0,1,0,0,Abandoned
33685,2026-04-15 14:42:48,20260415,Intake,Phone,1034,41.2,215.1,78.6,0,1,0,FollowUp
33686,2026-04-15 14:36:34,20260415,Intake,Phone,1002,30.3,367.4,43.1,0,1,0,Resolved
33687,2026-04-15 14:01:27,20260415,GeneralChat,Chat,1035,48.1,153.8,20.6,0,1,0,Resolved
33688,2026-04-15 14:22:31,20260415,GeneralSupp,Phone,1025,42.3,443.7,88.3,0,1,0,Resolved
33689,2026-04-15 14:55:41,20260415,Crisis,Phone,1016,7.4,894.1,53.5,0,1,1,Resolved
33690,2026-04-15 14:58:23,20260415,GeneralChat,Chat,1004,20.4,522.0,18.0,0,1,0,Transferred
33691,2026-04-15 14:42:00,20260415,Intake,Phone,1004,18.7,317.8,78.0,0,1,1,Resolved
33692,2026-04-15 14:48:42,20260415,Intake,Phone,1008,67.0,318.5,31.6,0,1,0,Resolved
33693,2026-04-15 14:45:19,20260415,Crisis,Phone,1019,63.5,723.9,72.8,0,1,0,Escalated
33694,2026-04-15 14:45:05,20260415,GeneralSupp,Phone,,7.9,0.0,0.0,1,0,0,Abandoned
33695,2026-04-15 14:22:31,20260415,GeneralSupp,Phone,,90.0,0.0,0.0,1,0,0,Abandoned
33696,2026-04-15 14:05:11,20260415,GeneralSupp,Phone,,7.2,0.0,0.0,1,0,0,Abandoned
33697,2026-04-15 14:22:25,20260415,GeneralSupp,Phone,,31.0,0.0,0.0,1,0,0,Abandoned
33698,2026-04-15 14:59:53,20260415,Crisis,Phone,,43.3,0.0,0.0,1,0,0,Abandoned
33699,2026-04-15 14:05:37,20260415,GeneralSupp,Phone,1032,7.9,155.6,72.6,0,1,1,Escalated
33700,2026-04-15 14:20:19,20260415,GeneralChat,Chat,1030,49.0,405.6,73.8,0,1,0,Escalated
33701,2026-04-15 14:28:49,20260415,Crisis,Phone,1039,5.6,437.6,63.0,0,1,1,Resolved
33702,2026-04-15 14:13:22,20260415,GeneralChat,Chat,1002,17.0,303.9,45.4,0,1,1,FollowUp
33703,2026-04-15 14:17:44,20260415,GeneralChat,Chat,1005,18.3,409.7,45.6,0,1,1,FollowUp
33704,2026-04-15 14:05:38,20260415,Crisis,Phone,1001,8.8,668.0,65.4,0,1,1,Resolved
33705,2026-04-15 14:28:29,20260415,Intake,Phone,1040,67.7,367.5,89.6,0,1,0,FollowUp
33706,2026-04-15 14:55:32,20260415,GeneralSupp,Phone,1019,20.9,145.9,28.0,0,1,0,Resolved
33707,2026-04-15 14:18:40,20260415,GeneralSupp,Phone,,26.4,0.0,0.0,1,0,0,Abandoned
33708,2026-04-15 14:09:43,20260415,Intake,Phone,1013,21.6,282.5,79.2,0,1,0,Resolved
33709,2026-04-15 14:35:55,20260415,Crisis,Phone,1023,13.2,1056.6,88.5,0,1,1,Resolved
33710,2026-04-15 14:42:57,20260415,GeneralChat,Chat,1039,14.6,332.2,37.4,0,1,1,FollowUp
33711,2026-04-15 14:02:19,20260415,GeneralSupp,Phone,1027,16.0,248.7,79.8,0,1,1,Escalated
33712,2026-04-15 14:38:04,20260415,Crisis,Phone,1030,82.2,554.2,85.1,0,1,0,Transferred
33713,2026-04-15 14:08:16,20260415,Crisis,Phone,1009,10.4,457.9,31.9,0,1,1,Resolved
33714,2026-04-15 14:53:59,20260415,Crisis,Phone,1022,14.2,491.5,65.8,0,1,1,Escalated
33715,2026-04-15 14:52:21,20260415,Crisis,Phone,1013,14.2,838.1,17.4,0,1,1,FollowUp
33716,2026-04-15 14:12:23,20260415,GeneralSupp,Phone,1021,56.9,223.3,17.4,0,1,0,Resolved
33717,2026-04-15 14:27:15,20260415,GeneralSupp,Phone,1011,32.4,137.2,68.8,0,1,0,Resolved
33718,2026-04-15 14:42:43,20260415,Intake,Phone,1013,12.1,264.6,82.0,0,1,1,FollowUp
33719,2026-04-15 14:26:17,20260415,Intake,Phone,1034,25.0,339.1,36.8,0,1,0,Transferred
33720,2026-04-15 14:34:50,20260415,GeneralSupp,Phone,1010,18.9,301.1,73.2,0,1,1,FollowUp
33721,2026-04-15 14:43:23,20260415,Crisis,Phone,1017,15.0,811.6,54.9,0,1,1,Resolved
33722,2026-04-15 14:55:40,20260415,GeneralChat,Chat,1030,12.4,572.4,45.6,0,1,1,Resolved
33723,2026-04-15 14:05:12,20260415,Crisis,Phone,,16.4,0.0,0.0,1,0,0,Abandoned
33724,2026-04-15 14:30:25,20260415,Crisis,Phone,1018,14.3,687.3,42.1,0,1,1,FollowUp
33725,2026-04-15 14:52:15,20260415,GeneralChat,Chat,1024,16.0,243.3,87.7,0,1,1,Resolved
33726,2026-04-15 14:32:28,20260415,GeneralChat,Chat,1038,11.5,401.9,37.0,0,1,1,FollowUp
33727,2026-04-15 14:39:24,20260415,Intake,Phone,1007,30.7,427.1,25.2,0,1,0,Resolved
33728,2026-04-15 14:32:03,20260415,GeneralSupp,Phone,1011,16.4,115.9,85.3,0,1,1,Resolved
33729,2026-04-15 14:49:29,20260415,GeneralSupp,Phone,,31.6,0.0,0.0,1,0,0,Abandoned
33730,2026-04-15 14:59:03,20260415,Intake,Phone,1023,134.1,256.0,19.1,0,1,0,Escalated
33731,2026-04-15 14:56:12,20260415,GeneralSupp,Phone,,17.9,0.0,0.0,1,0,0,Abandoned
33732,2026-04-15 14:50:56,20260415,GeneralChat,Chat,1027,59.5,331.8,31.9,0,1,0,Resolved
33733,2026-04-15 14:20:34,20260415,GeneralSupp,Phone,1004,35.0,629.9,87.7,0,1,0,Resolved
33734,2026-04-15 14:54:16,20260415,GeneralSupp,Phone,1013,25.9,305.7,43.9,0,1,0,Resolved
33735,2026-04-15 14:20:01,20260415,Intake,Phone,1018,10.3,223.0,59.2,0,1,1,Transferred
33736,2026-04-15 14:42:40,20260415,GeneralChat,Chat,1034,11.3,293.9,33.0,0,1,1,Escalated
33737,2026-04-15 14:41:45,20260415,GeneralSupp,Phone,,41.9,0.0,0.0,1,0,0,Abandoned
33738,2026-04-15 14:36:27,20260415,GeneralSupp,Phone,1022,28.1,134.7,21.0,0,1,0,Transferred
33739,2026-04-15 14:11:59,20260415,Intake,Phone,1010,55.5,278.1,87.0,0,1,0,FollowUp
33740,2026-04-15 14:13:14,20260415,GeneralChat,Chat,1028,18.8,305.0,23.8,0,1,1,Resolved
33741,2026-04-15 14:39:26,20260415,Intake,Phone,1039,5.8,395.5,31.5,0,1,1,Resolved
33742,2026-04-15 14:50:56,20260415,Intake,Phone,,9.6,0.0,0.0,1,0,0,Abandoned
33743,2026-04-15 14:04:14,20260415,Crisis,Phone,,11.3,0.0,0.0,1,0,0,Abandoned
33744,2026-04-15 14:34:43,20260415,Intake,Phone,1013,19.4,151.3,16.2,0,1,1,Resolved
33745,2026-04-15 14:20:48,20260415,GeneralChat,Chat,1028,22.9,398.8,21.3,0,1,0,Resolved
33746,2026-04-15 15:26:27,20260415,GeneralSupp,Phone,1012,11.1,168.9,24.9,0,1,1,Resolved
33747,2026-04-15 15:53:27,20260415,Crisis,Phone,1028,84.8,714.7,74.0,0,1,0,Resolved
33748,2026-04-15 15:58:55,20260415,Intake,Phone,1033,25.9,281.5,79.2,0,1,0,Resolved
33749,2026-04-15 15:07:46,20260415,GeneralSupp,Phone,,23.5,0.0,0.0,1,0,0,Abandoned
33750,2026-04-15 15:26:15,20260415,GeneralChat,Chat,1036,53.1,559.1,87.5,0,1,0,Resolved
33751,2026-04-15 15:32:38,20260415,GeneralSupp,Phone,1003,10.1,265.7,21.8,0,1,1,Resolved
33752,2026-04-15 15:16:06,20260415,Crisis,Phone,1030,41.0,827.3,17.8,0,1,0,Resolved
33753,2026-04-15 15:10:07,20260415,Intake,Phone,1039,5.3,220.0,69.8,0,1,1,Resolved
33754,2026-04-15 15:12:31,20260415,GeneralSupp,Phone,,12.7,0.0,0.0,1,0,0,Abandoned
33755,2026-04-15 15:52:08,20260415,Intake,Phone,1002,7.0,215.5,24.5,0,1,1,Resolved
33756,2026-04-15 15:40:42,20260415,Crisis,Phone,,24.4,0.0,0.0,1,0,0,Abandoned
33757,2026-04-15 15:45:46,20260415,Crisis,Phone,1036,14.1,524.3,23.1,0,1,1,Resolved
33758,2026-04-15 15:13:41,20260415,Crisis,Phone,1020,8.1,905.1,58.3,0,1,1,Resolved
33759,2026-04-15 15:40:54,20260415,Intake,Phone,1036,28.5,334.1,17.5,0,1,0,Resolved
33760,2026-04-15 15:05:44,20260415,GeneralChat,Chat,1001,48.3,802.3,16.6,0,1,0,Transferred
33761,2026-04-15 15:38:35,20260415,GeneralSupp,Phone,1003,51.3,211.7,29.6,0,1,0,Resolved
33762,2026-04-15 15:16:18,20260415,GeneralChat,Chat,1038,5.7,321.9,20.9,0,1,1,Escalated
33763,2026-04-15 15:03:17,20260415,Intake,Phone,1018,16.4,288.1,83.4,0,1,1,Resolved
33764,2026-04-15 15:21:30,20260415,GeneralSupp,Phone,1011,20.6,187.7,17.5,0,1,0,Resolved
33765,2026-04-15 15:56:31,20260415,Intake,Phone,1007,93.5,304.5,54.6,0,1,0,Resolved
33766,2026-04-15 15:16:54,20260415,Intake,Phone,1017,32.9,245.8,51.6,0,1,0,Resolved
33767,2026-04-15 15:26:28,20260415,Crisis,Phone,1022,52.2,419.9,55.7,0,1,0,Resolved
33768,2026-04-15 15:47:40,20260415,GeneralChat,Chat,1007,14.4,300.8,72.4,0,1,1,Resolved
33769,2026-04-15 15:33:19,20260415,Intake,Phone,1014,12.7,412.9,45.5,0,1,1,Resolved
33770,2026-04-15 15:23:45,20260415,GeneralSupp,Phone,1014,28.4,159.4,57.0,0,1,0,Resolved
33771,2026-04-15 15:24:29,20260415,Intake,Phone,1022,9.8,274.4,81.8,0,1,1,Resolved
33772,2026-04-15 15:08:33,20260415,Intake,Phone,1031,10.5,311.0,72.7,0,1,1,Resolved
33773,2026-04-15 15:38:38,20260415,Crisis,Phone,1026,52.0,546.4,66.0,0,1,0,Resolved
33774,2026-04-15 15:31:53,20260415,Intake,Phone,1021,14.1,509.4,53.6,0,1,1,Escalated
33775,2026-04-15 15:11:45,20260415,GeneralSupp,Phone,,10.8,0.0,0.0,1,0,0,Abandoned
33776,2026-04-15 15:26:34,20260415,GeneralSupp,Phone,,25.4,0.0,0.0,1,0,0,Abandoned
33777,2026-04-15 15:26:17,20260415,Crisis,Phone,1038,17.9,339.4,72.5,0,1,1,Escalated
33778,2026-04-15 15:02:55,20260415,GeneralChat,Chat,1018,14.1,256.0,24.3,0,1,1,Resolved
33779,2026-04-15 15:40:40,20260415,GeneralChat,Chat,1026,28.8,270.2,30.0,0,1,0,FollowUp
33780,2026-04-15 15:54:57,20260415,Crisis,Phone,1029,9.5,651.5,33.9,0,1,1,FollowUp
33781,2026-04-15 15:37:10,20260415,Intake,Phone,1028,16.2,315.0,28.7,0,1,1,Resolved
33782,2026-04-15 15:34:41,20260415,GeneralChat,Chat,1006,13.9,1114.5,24.5,0,1,1,Resolved
33783,2026-04-15 15:29:49,20260415,Intake,Phone,1018,19.9,321.7,15.5,0,1,1,Resolved
33784,2026-04-15 15:29:58,20260415,GeneralSupp,Phone,1030,11.1,365.1,53.2,0,1,1,Resolved
33785,2026-04-15 15:47:27,20260415,GeneralChat,Chat,1006,33.4,323.3,35.7,0,1,0,Resolved
33786,2026-04-15 15:26:22,20260415,Intake,Phone,1036,10.2,353.5,41.1,0,1,1,Resolved
33787,2026-04-15 15:18:02,20260415,Crisis,Phone,1034,16.4,632.0,30.9,0,1,1,Resolved
33788,2026-04-15 15:11:25,20260415,GeneralChat,Chat,1036,6.7,552.2,39.9,0,1,1,Resolved
33789,2026-04-15 15:43:41,20260415,Crisis,Phone,1008,8.9,935.7,82.0,0,1,1,FollowUp
33790,2026-04-15 15:15:41,20260415,GeneralChat,Chat,1038,6.3,445.4,40.5,0,1,1,Resolved
33791,2026-04-15 15:57:49,20260415,Intake,Phone,1014,9.4,317.2,68.3,0,1,1,Resolved
33792,2026-04-15 16:58:05,20260415,GeneralChat,Chat,1003,11.1,627.1,29.5,0,1,1,Resolved
33793,2026-04-15 16:20:35,20260415,GeneralChat,Chat,1007,62.0,285.0,34.0,0,1,0,Resolved
33794,2026-04-15 16:08:07,20260415,GeneralSupp,Phone,,15.8,0.0,0.0,1,0,0,Abandoned
33795,2026-04-15 16:35:25,20260415,GeneralSupp,Phone,,62.1,0.0,0.0,1,0,0,Abandoned
33796,2026-04-15 16:47:22,20260415,GeneralChat,Chat,1036,14.0,298.6,39.0,0,1,1,Resolved
33797,2026-04-15 16:31:33,20260415,GeneralChat,Chat,1019,12.1,500.4,70.5,0,1,1,Resolved
33798,2026-04-15 16:16:17,20260415,Intake,Phone,1020,14.8,338.4,33.9,0,1,1,Transferred
33799,2026-04-15 16:01:28,20260415,GeneralChat,Chat,1001,10.3,210.8,52.7,0,1,1,Resolved
33800,2026-04-15 16:51:07,20260415,Intake,Phone,1007,8.3,625.2,34.9,0,1,1,Resolved
33801,2026-04-15 16:16:32,20260415,Crisis,Phone,1025,15.4,375.3,77.6,0,1,1,Resolved
33802,2026-04-15 16:00:22,20260415,GeneralSupp,Phone,,33.6,0.0,0.0,1,0,0,Abandoned
33803,2026-04-15 16:50:27,20260415,Crisis,Phone,1019,10.7,512.1,27.3,0,1,1,Escalated
33804,2026-04-15 16:44:54,20260415,Crisis,Phone,1020,14.4,792.7,34.0,0,1,1,FollowUp
33805,2026-04-15 16:06:45,20260415,GeneralChat,Chat,1004,19.7,479.4,74.1,0,1,1,Resolved
33806,2026-04-15 16:38:06,20260415,Crisis,Phone,1030,19.2,537.4,54.8,0,1,1,Transferred
33807,2026-04-15 16:01:39,20260415,Intake,Phone,1032,58.1,350.7,71.2,0,1,0,Resolved
33808,2026-04-15 16:28:01,20260415,Intake,Phone,1024,15.0,339.0,79.1,0,1,1,Transferred
33809,2026-04-15 16:13:31,20260415,GeneralSupp,Phone,1011,10.0,170.0,49.4,0,1,1,Resolved
33810,2026-04-15 16:13:47,20260415,Intake,Phone,1003,21.0,339.2,49.4,0,1,0,Resolved
33811,2026-04-15 16:25:43,20260415,Crisis,Phone,1029,7.2,747.1,30.0,0,1,1,Resolved
33812,2026-04-15 16:17:19,20260415,Intake,Phone,1028,29.2,365.3,37.2,0,1,0,Resolved
33813,2026-04-15 16:23:08,20260415,Intake,Phone,1002,8.6,487.0,78.5,0,1,1,Transferred
33814,2026-04-15 16:20:25,20260415,GeneralChat,Chat,1009,18.8,473.3,72.3,0,1,1,Resolved
33815,2026-04-15 16:40:42,20260415,Intake,Phone,1009,6.2,238.4,54.1,0,1,1,Resolved
33816,2026-04-15 16:34:36,20260415,GeneralChat,Chat,1031,9.4,585.1,86.9,0,1,1,FollowUp
33817,2026-04-15 16:06:42,20260415,GeneralChat,Chat,,9.6,0.0,0.0,1,0,0,Abandoned
33818,2026-04-15 16:00:25,20260415,Intake,Phone,,14.8,0.0,0.0,1,0,0,Abandoned
33819,2026-04-15 16:03:57,20260415,GeneralChat,Chat,1018,8.6,295.6,35.2,0,1,1,Resolved
33820,2026-04-15 16:11:40,20260415,GeneralChat,Chat,1010,9.2,786.4,77.6,0,1,1,Resolved
33821,2026-04-15 16:10:40,20260415,Intake,Phone,1027,10.0,293.9,56.0,0,1,1,Transferred
33822,2026-04-15 16:03:15,20260415,Intake,Phone,1031,6.2,379.4,54.3,0,1,1,Resolved
33823,2026-04-15 16:34:08,20260415,Intake,Phone,1006,18.0,185.3,63.4,0,1,1,Escalated
33824,2026-04-15 16:37:56,20260415,Intake,Phone,,13.7,0.0,0.0,1,0,0,Abandoned
33825,2026-04-15 16:28:36,20260415,Intake,Phone,1039,11.4,207.7,80.3,0,1,1,Resolved
33826,2026-04-15 16:23:51,20260415,Intake,Phone,1019,12.6,288.8,37.6,0,1,1,FollowUp
33827,2026-04-15 16:01:49,20260415,Crisis,Phone,1035,16.0,651.2,26.2,0,1,1,Transferred
33828,2026-04-15 16:38:37,20260415,GeneralSupp,Phone,,16.7,0.0,0.0,1,0,0,Abandoned
33829,2026-04-15 16:20:24,20260415,Intake,Phone,1029,49.0,216.9,74.5,0,1,0,Resolved
33830,2026-04-15 16:04:53,20260415,GeneralSupp,Phone,1026,14.9,308.0,71.3,0,1,1,Resolved
33831,2026-04-15 16:59:43,20260415,Intake,Phone,1018,22.9,252.7,68.3,0,1,0,Resolved
33832,2026-04-15 16:29:02,20260415,Intake,Phone,,18.9,0.0,0.0,1,0,0,Abandoned
33833,2026-04-15 16:02:41,20260415,Crisis,Phone,1016,8.8,934.6,80.3,0,1,1,Resolved
33834,2026-04-15 16:03:23,20260415,Intake,Phone,1009,13.9,516.8,52.3,0,1,1,Resolved
33835,2026-04-15 16:51:38,20260415,GeneralChat,Chat,1030,8.4,450.7,76.4,0,1,1,Resolved
33836,2026-04-15 16:43:39,20260415,Intake,Phone,1019,21.2,240.9,34.1,0,1,0,Resolved
33837,2026-04-15 16:11:20,20260415,Intake,Phone,1033,8.8,349.4,58.9,0,1,1,Resolved
33838,2026-04-15 16:57:16,20260415,GeneralChat,Chat,1014,56.8,739.8,39.9,0,1,0,Transferred
33839,2026-04-15 16:06:44,20260415,Intake,Phone,1033,15.5,394.8,52.4,0,1,1,FollowUp
33840,2026-04-15 16:03:02,20260415,Intake,Phone,1039,6.2,213.9,86.0,0,1,1,Resolved
33841,2026-04-15 16:19:59,20260415,GeneralSupp,Phone,1032,9.4,119.4,52.3,0,1,1,Resolved
33842,2026-04-15 17:05:25,20260415,Intake,Phone,1014,8.4,315.0,25.4,0,1,1,Transferred
33843,2026-04-15 17:53:23,20260415,Crisis,Phone,1024,27.0,572.7,20.9,0,1,0,Escalated
33844,2026-04-15 17:26:13,20260415,Intake,Phone,1038,6.6,267.3,16.2,0,1,1,Resolved
33845,2026-04-15 17:37:34,20260415,Intake,Phone,,10.2,0.0,0.0,1,0,0,Abandoned
33846,2026-04-15 17:22:29,20260415,GeneralChat,Chat,1034,23.5,339.0,60.6,0,1,0,Resolved
33847,2026-04-15 17:20:07,20260415,GeneralChat,Chat,1014,28.0,255.3,85.8,0,1,0,Escalated
33848,2026-04-15 17:18:52,20260415,GeneralSupp,Phone,1021,80.9,228.5,81.4,0,1,0,Resolved
33849,2026-04-15 17:45:29,20260415,GeneralSupp,Phone,,10.2,0.0,0.0,1,0,0,Abandoned
33850,2026-04-15 17:53:57,20260415,GeneralSupp,Phone,,21.1,0.0,0.0,1,0,0,Abandoned
33851,2026-04-15 17:07:38,20260415,Intake,Phone,1023,26.1,310.1,62.8,0,1,0,Escalated
33852,2026-04-15 17:08:09,20260415,Crisis,Phone,1002,9.2,475.6,17.1,0,1,1,Resolved
33853,2026-04-15 17:35:16,20260415,Intake,Phone,1037,37.3,375.8,23.4,0,1,0,Escalated
33854,2026-04-15 17:42:09,20260415,GeneralChat,Chat,1026,15.1,627.3,84.8,0,1,1,Resolved
33855,2026-04-15 17:03:27,20260415,GeneralSupp,Phone,,11.4,0.0,0.0,1,0,0,Abandoned
33856,2026-04-15 17:40:57,20260415,GeneralChat,Chat,1030,42.1,568.5,60.4,0,1,0,Resolved
33857,2026-04-15 17:35:50,20260415,GeneralChat,Chat,1003,13.1,288.3,62.1,0,1,1,Resolved
33858,2026-04-15 17:43:52,20260415,Intake,Phone,1036,17.4,365.9,17.8,0,1,1,Resolved
33859,2026-04-15 17:53:18,20260415,GeneralSupp,Phone,1005,12.1,278.7,36.9,0,1,1,Resolved
33860,2026-04-15 17:19:08,20260415,Intake,Phone,1018,31.5,188.6,32.3,0,1,0,Resolved
33861,2026-04-15 17:51:09,20260415,Crisis,Phone,,33.4,0.0,0.0,1,0,0,Abandoned
33862,2026-04-15 17:14:34,20260415,Intake,Phone,,9.9,0.0,0.0,1,0,0,Abandoned
33863,2026-04-15 17:42:27,20260415,Intake,Phone,1008,15.8,308.6,41.2,0,1,1,Resolved
33864,2026-04-15 17:22:07,20260415,Intake,Phone,1036,9.4,462.5,81.6,0,1,1,Resolved
33865,2026-04-15 17:03:53,20260415,GeneralChat,Chat,1020,55.5,268.1,23.6,0,1,0,Transferred
